"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"A empresa pode exigir acesso ao meu perfil privado do Instagram em processo seletivo?";"Não, configura violação de privacidade. Mas se postei algo público posteriormente deletado? A empresa pode ter arquivado.";"{'resposta': 'Não. A exigência de acesso ao perfil privado do Instagram do candidato viola direitos fundamentais de privacidade e intimidade, conforme a LGPD (Lei 13.709/2018). O tratamento de dados pessoais deve respeitar a finalidade informada e ser limitado ao necessário para o processo seletivo, não podendo o empregador exigir acesso a conteúdos privados sem consentimento específico e justificativa legal. O titular tem direito à proteção de seus dados e à recusa sem prejuízo, salvo hipóteses excepcionais não configuradas na situação descrita.', 'chunks': ['4d9abb51', '7b6b9e10', '820509db', 'f1ac48cc'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.', 'percentual': ['30', '25', '25', '20']}";"0.65";"0.75";"0.54";"0.58";"1.00";"0.80";"maritaca"
"grafo";"O Google deve remover resultados de busca sobre minha condenação criminal antiga?";"O ""direito ao esquecimento"" não é explicitamente previsto na LGPD. O STF decidiu que informação pública (diário oficial) não pode ser censurada.";"{'resposta': 'A remoção de resultados de busca sobre condenação criminal antiga não é obrigatória, pois o tratamento de dados pode se basear no exercício regular de direitos e obrigação legal (art. 16, LGPD). O Google, como operador, pode manter tais dados se houver interesse público ou base legal, mas deve analisar cada caso conforme o direito à privacidade e à proteção de dados pessoais (art. 1º e 17, LGPD). O titular pode solicitar a revisão, mas a exclusão depende da ponderação entre liberdade de informação e direito ao esquecimento, conforme jurisprudência do STJ e precedentes do direito ao esquecimento no Brasil.', 'chunks': ['820509db', '5cf8dbf1'], 'trecho_chave': 'Tratamento de dados pessoais deve proteger direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade', 'percentual': ['60', '40']}";"0.83";"0.59";"0.54";"0.70";"1.00";"0.67";"maritaca"
"grafo";"Posso exigir que minhas fotos de infância sejam removidas pelos pais nas redes sociais?";"Aos 18 anos, sim. Mas antes? O ECA protege a imagem do menor, mas é controverso se ""pais postarem"" configura violação.";"{'resposta': 'Sim, você pode exigir a remoção de suas fotos de infância publicadas pelos pais em redes sociais, pois é titular dos seus dados pessoais e tem direito à eliminação desses dados tratados com consentimento, conforme o art. 18, VI, da LGPD. O controlador (neste caso, os pais) deve atender à solicitação, salvo exceções legais. O direito à privacidade e à autodeterminação informativa fundamenta essa pretensão, e a solicitação pode ser feita diretamente a eles, como responsáveis pelo tratamento das imagens.', 'chunks': ['f9e4ad69', '4d9abb51'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular', 'percentual': ['70', '30']}";"0.67";"0.77";"0.54";"0.46";"1.00";"1.00";"maritaca"
"grafo";"O aplicativo de corrida pode publicar minhas rotas em ""mapa público""?";"Se ""anonimizado"", pode alegar ""legítimo interesse"". Mas se permite identificar ""casa do usuário"" por padrão de início/fim?";"{'resposta': 'Não. A publicação de rotas em mapa público, sem consentimento específico e destacado do titular, viola a LGPD, pois expõe dados pessoais (localização) sem base legal adequada. O art. 7º exige consentimento para tratamento de dados pessoais, e o art. 6º impõe finalidade, transparência e necessidade. O controlador deve garantir que o compartilhamento seja autorizado, informado e limitado ao mínimo necessário, sob pena de responsabilização por danos e comunicação obrigatória de incidentes à ANPD e ao titular, conforme art. 42 e 48 da LGPD.', 'chunks': ['a57ec09b', '9c7da499', '8bfc0537', '82b9f0a4'], 'trecho_chave': 'tratamento de dados pessoais mediante fornecimento de consentimento pelo titular', 'percentual': ['40', '30', '15', '15']}";"0.81";"0.81";"0.51";"0.47";"1.00";"1.00";"maritaca"
"grafo";"A empresa de e-mail pode ler minhas mensagens para ""filtrar spam""?";"Pode argumentar ""legítimo interesse"" em segurança. Mas ""analisar conteúdo para publicidade direcionada""? É excessivo.";"{'resposta': 'Sim, a empresa de e-mail pode analisar mensagens para filtragem de spam, pois o tratamento automatizado de dados pessoais é permitido para finalidades legítimas, como segurança e proteção do serviço, desde que observados os princípios da LGPD. O controlador deve garantir transparência, informar ao titular sobre o tratamento e adotar medidas para proteger a privacidade, conforme obrigações dos arts. 6º e 7º da LGPD. O titular tem direito de solicitar informações sobre o tratamento realizado.', 'chunks': ['f9e4ad69', 'b9aa2a08'], 'trecho_chave': 'Obrigação do controlador de informar ao titular a possibilidade de não fornecer consentimento e as consequências da negativa', 'percentual': ['70', '30']}";"0.88";"0.59";"0.54";"0.38";"1.00";"1.00";"maritaca"
"grafo";"O aplicativo de delivery pode vender meu endereço residencial para anunciantes?";"Não sem consentimento específico. O endereço foi coletado para entrega — usar para publicidade é finalidade incompatível (art. 6º, I). O app precisaria de consentimento destacado e específico para essa finalidade adicional.";"{'resposta': 'Não. O aplicativo de delivery não pode vender seu endereço residencial para anunciantes sem seu consentimento específico e destacado, conforme a LGPD. O tratamento de dados pessoais deve respeitar finalidades legítimas, transparência e necessidade, sendo vedada a transferência a terceiros sem base legal adequada. O titular tem direito de saber com quem seus dados são compartilhados e pode solicitar a eliminação após o término do tratamento, salvo exceções legais. A venda sem consentimento viola princípios como finalidade, necessidade e transparência previstos no art. 6º da LGPD.', 'chunks': ['9c7da499', '898ad7f0', '5cf8dbf1'], 'trecho_chave': 'Art. 6º: finalidade, adequação, necessidade, transparência e consentimento do titular para tratamento e compartilhamento de dados.', 'percentual': ['50', '30', '20']}";"0.61";"0.95";"0.55";"0.74";"1.00";"1.00";"maritaca"
"grafo";"O hospital pode usar meu DNA anonimizado para pesquisa científica sem autorização?";"Dados genéticos são sensíveis. ""Anonimização"" de DNA é complexa - DNA é único. O Art. 7º, II, ""h"" permite para estudos de saúde pública, mas é discutível.";"{'resposta': 'Sim, o hospital pode usar DNA anonimizado para pesquisa científica sem autorização do titular, pois dados anonimizados não são considerados dados pessoais (art. 5º, III, LGPD) e a lei permite o uso para estudo por órgão de pesquisa, garantida a anonimização sempre que possível (art. 16, II, LGPD). O tratamento deve ocorrer em ambiente controlado e seguro, exclusivamente para fins de pesquisa, conforme regulamentação específica e padrões éticos.', 'chunks': ['5cf8dbf1', 'e9106279'], 'trecho_chave': 'estudo por órgão de pesquisa, garantida, sempre que possível, a anonimização dos dados pessoais', 'percentual': ['70', '30']}";"0.72";"0.95";"0.05";"0.57";"1.00";"1.00";"maritaca"
"grafo";"Posso vender meus próprios dados de navegação?";"Tecnicamente é meu direito de dispor. Mas é ""comércio de dado pessoal"" que a LGPD visa combater. A lei não proíbe explicitamente a venda pelo titular.";"{'resposta': 'Sim, é possível vender dados de navegação próprios, desde que haja consentimento específico e informado do titular, conforme o art. 7º, I, da LGPD. O titular tem direito de controlar, acessar e portar seus dados (art. 18), podendo negociar sua transferência voluntária, desde que o acordo respeite os limites legais e informe claramente as finalidades e consequências do uso compartilhado, sem violar direitos fundamentais de privacidade e intimidade.', 'chunks': ['a57ec09b', 'f9e4ad69'], 'trecho_chave': 'mediante o fornecimento de consentimento pelo titular', 'percentual': ['60', '40']}";"0.75";"0.65";"0.54";"0.69";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode usar IA para ""predizer"" minha gravidez baseado em comportamento de compra?";"Configura tratamento de ""inferência sensível"" sobre saúde. O Art. 11 se aplica por extensão. Mas se é ""estatística"" e não ""diagnóstico""?";"{'resposta': 'A empresa pode utilizar IA para analisar padrões de compra e inferir possíveis gestações, mas apenas se houver base legal adequada, como consentimento explícito do titular ou legítimo interesse, respeitando os princípios de finalidade, necessidade e não discriminação (art. 6º, IX, LGPD). O tratamento de dados sensíveis, como saúde, exige cautela redobrada e, em regra, consentimento específico. O titular tem direito de saber sobre o tratamento, acessar seus dados e solicitar revisão de decisões automatizadas (art. 18 e 20, LGPD).', 'chunks': ['9c7da499', 'a57ec09b', 'd864f83b', '4d9abb51'], 'trecho_chave': 'impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos', 'percentual': ['35', '30', '20', '15']}";"0.89";"0.77";"0.54";"0.42";"1.00";"1.00";"maritaca"
"grafo";"O governo pode exigir biometria facial para acesso a serviços públicos digitais?";"Pode argumentar ""execução de políticas públicas"" (Art. 7º, II). Mas alternativas menos invasivas devem ser oferecidas para quem se recusa?";"{'resposta': 'Sim, o governo pode exigir biometria facial para autenticação em serviços públicos digitais, desde que o tratamento de dados seja realizado para finalidade pública, com transparência, base legal adequada e respeito aos direitos do titular, conforme o art. 23 da LGPD. O artigo exige que o Poder Público informe claramente as hipóteses de tratamento, finalidade, previsão legal e práticas adotadas, além de indicar um encarregado pelo tratamento dos dados pessoais.', 'chunks': ['a625792a', 'f9e4ad69'], 'trecho_chave': 'tratamento de dados pessoais [...] deverá ser realizado para o atendimento de sua finalidade pública, na persecução do interesse público, com o objetivo de executar as competências legais ou cumprir as atribuições legais do serviço público', 'percentual': ['70', '30']}";"0.75";"0.89";"0.54";"0.39";"0.75";"1.00";"maritaca"
"grafo";"O cartão de fidelidade de supermercado pode mapear todos os meus hábitos de consumo?";"Pode, se você foi informado e consentiu (art. 6º, VI e art. 7º, I). Mas se o mapeamento gerar perfil comportamental que possa identificá-lo (art. 12, §2º), torna-se dado pessoal e exige tratamento em conformidade com a LGPD.";"{'resposta': 'Sim, o cartão de fidelidade pode mapear hábitos de consumo, pois o supermercado, como controlador, realiza tratamento de dados pessoais (art. 5º, X, LGPD), incluindo coleta e análise de transações. O titular tem direito de solicitar revisão de decisões automatizadas que definam perfil de consumo (art. 20, LGPD) e pode requerer acesso, correção ou eliminação dos dados. O tratamento deve ser transparente, com finalidade informada e consentimento, quando necessário, respeitando a privacidade e autodeterminação informativa (art. 2º, LGPD).', 'chunks': ['d864f83b', 'e9106279', '941201b9'], 'trecho_chave': 'O titular dos dados tem direito a solicitar revisão, por pessoa natural, de decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses, inclusive de decisões destinadas a definir o seu perfil pessoal, profissional, de consumo...', 'percentual': ['40', '30', '30']}";"0.82";"0.86";"0.54";"0.53";"1.00";"1.00";"maritaca"
"grafo";"O cartão de fidelidade de supermercado pode mapear todos os meus hábitos de consumo?";"Pode, se você foi informado e consentiu (art. 6º, VI e art. 7º, I). Mas se o mapeamento gerar perfil comportamental que possa identificá-lo (art. 12, §2º), torna-se dado pessoal e exige tratamento em conformidade com a LGPD.";"{'resposta': 'Sim, o cartão de fidelidade de supermercado pode mapear hábitos de consumo, pois o supermercado, como controlador de dados, realiza tratamento de dados pessoais ao coletar informações das transações. O art. 5º, VI, da LGPD define controlador como quem toma decisões sobre o tratamento de dados, e o art. 7º permite o tratamento para legítimo interesse do controlador, desde que respeitados os direitos do titular e garantida transparência. O titular pode solicitar acesso, correção ou eliminação dos dados, conforme art. 18.', 'chunks': ['e9106279', '105471be', 'f9e4ad69'], 'trecho_chave': 'controlador: pessoa natural ou jurídica, de direito público ou privado, a quem competem as decisões referentes ao tratamento de dados pessoais', 'percentual': ['40', '30', '30']}";"0.93";"0.87";"0.54";"0.50";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir teste de personalidade (psicotécnico) que avalia traços psicológicos?";"""Saúde mental"" é dado sensível. Testes de ""perfil comportamental"" são discutíveis. Se são ""aptidão profissional"", pode ser lícito.";"{'resposta': 'A exigência de teste de personalidade (psicotécnico) em processos seletivos é permitida, desde que haja previsão legal ou regulamentar específica para o cargo, conforme entendimento consolidado do TST e do STF. A ausência de justificativa técnica ou legal torna a exigência discriminatória e ilegal, violando o princípio da razoabilidade e a proteção de dados pessoais prevista na LGPD (Lei 13.709/2018), que exige finalidade legítima e consentimento informado para tratamento de dados sensíveis.', 'chunks': [], 'trecho_chave': 'não há chunk específico sobre teste psicotécnico; aplicação de princípios gerais de proteção de dados e jurisprudência consolidada', 'percentual': []}";"0.84";"0.43";"0.14";"0.68";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que meus dados em blockchain sejam excluídos?";"O Art. 18 garante direito à eliminação. Mas blockchain é imutável por design. Tecnologia e direito em conflito.";"{'resposta': 'O titular pode solicitar a eliminação de dados pessoais tratados com seu consentimento, conforme art. 18, VI, da LGPD. Contudo, em blockchain, a eliminação é tecnicamente inviável devido à imutabilidade da cadeia. O controlador deve, então, buscar anonimização ou bloqueio de acessos, conforme art. 18, IV, e comunicar as limitações técnicas ao titular. Exceções legais (art. 16) também podem impedir a exclusão. Portanto, o direito existe, mas sua efetivação depende das características do ambiente tecnológico e das hipóteses legais de conservação.', 'chunks': ['f9e4ad69', 'e9106279'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16', 'percentual': ['70', '30']}";"0.76";"0.65";"0.57";"0.71";"1.00";"1.00";"maritaca"
"grafo";"Posso ser cobrado por serviços a mais se não aceitar o compartilhamento dos meus dados?";"Depende. A empresa pode oferecer descontos para quem consente com o compartilhamento, desde que o serviço básico não seja negado ou encarecido de forma abusiva. A LGPD proíbe condicionar serviços essenciais ao fornecimento de dados desnecessários (art. 9º, §3º).";"{'resposta': 'Não. O controlador deve informar ao titular a possibilidade de não fornecer consentimento e as consequências da negativa, mas não pode condicionar a prestação de serviços essenciais ao compartilhamento de dados pessoais, sob pena de prática discriminatória e infração à LGPD. A cobrança adicional por recusa de consentimento viola o direito à informação e à liberdade de escolha do titular, conforme o art. 18, VIII, da LGPD, que exige transparência sobre as consequências da negativa, sem impor ônus indevido ao titular.', 'chunks': ['f9e4ad69', '898ad7f0'], 'trecho_chave': 'informação sobre a possibilidade de não fornecer consentimento e sobre as consequências da negativa', 'percentual': ['70', '30']}";"0.95";"0.65";"0.55";"0.70";"1.00";"1.00";"maritaca"
"grafo";"Se uma IA criar um perfil falso me imitando perfeitamente, isso viola a LGPD?";"O Art. 5º, I define dado pessoal como ""informação relacionada a pessoa identificável"". Um ""synthetic data"" que imita mas não é ""exatamente"" você? Fronteira jurídica ainda em aberto.";"{'resposta': 'Sim, a criação de perfil falso por IA imitando pessoa física, utilizando dados pessoais reais, viola a LGPD, pois configura tratamento de dados sem consentimento e afeta direitos fundamentais de privacidade e personalidade. O art. 5º define dado pessoal e tratamento, e o art. 6º exige finalidade, adequação e necessidade, além de consentimento (art. 7º). O titular tem direito à proteção de sua imagem e à revisão de decisões automatizadas (art. 20). O agente responsável pode ser obrigado a reparar danos (art. 42).', 'chunks': ['e9106279', 'd864f83b'], 'trecho_chave': 'dado pessoal: informação relacionada a pessoa natural identificada ou identificável', 'percentual': ['70', '30']}";"0.88";"0.64";"0.54";"0.63";"1.00";"1.00";"maritaca"
