"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"A empresa de ônibus pode exigir biometria para identificação estudantil?";"O benefício social (meia-passagem) é regido por lei específica. A biometria pode ser exigida para ""prevenção à fraude"", mas a ambiguidade: até onde vai a ""proporcionalidade""? A fiscalização pode ser feita por apresentação de documento com foto.";"{'resposta': 'A exigência de biometria para identificação estudantil por empresa de ônibus é permitida desde que respeite a LGPD, pois o tratamento de dados biométricos é considerado sensível e só pode ocorrer com consentimento específico ou para prevenção à fraude e segurança do titular, conforme art. 11 da Lei 13.709/2018.', 'resposta_completa': ""A empresa de ônibus pode exigir biometria para identificação estudantil, desde que observe as hipóteses legais previstas na LGPD. O tratamento de dados biométricos, por serem sensíveis, exige consentimento específico do titular ou deve ser indispensável para prevenção à fraude e segurança do titular nos processos de identificação e autenticação em sistemas eletrônicos. O art. 11 da Lei 13.709/2018 prevê: 'O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas; [...] ou g) garantia da prevenção à fraude e à segurança do titular, nos processos de identificação e autenticação de cadastro em sistemas eletrônicos, resguardados os direitos mencionados no art. 9º desta Lei e exceto no caso de prevalecerem direitos e liberdades fundamentais do titular que exijam a proteção dos dados pessoais.' Portanto, a exigência é válida se atender a esses requisitos e garantir os direitos do estudante."", 'chunks': ['b47f4387'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas; [...] ou g) garantia da prevenção à fraude e à segurança do titular, nos processos de identificação e autenticação de cadastro em sistemas eletrônicos', 'percentual': ['100']}";"0.84";"0.55";"0.54";"0.50";"1.00";"1.00";"gpt"
"grafo";"Posso revogar consentimento para uso de biometria a qualquer momento?";"Sim, conforme Art. 8º, § 4º. Mas a revogação tem efeitos práticos: o condomínio pode negar acesso? A empresa pode suspender o empregado? A lei não clarifica as consequências da revogação em contextos de dependência funcional.";"{'resposta': 'O titular pode revogar o consentimento para uso de biometria a qualquer momento, mediante solicitação formal ao controlador ou encarregado de dados do condomínio. O trecho-chave é: ""IX - revogação do consentimento, nos termos do § 5º do art. 8º desta Lei"" (art. 18, LGPD).', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais, inclusive biométricos, o direito de revogar o consentimento para o tratamento desses dados a qualquer momento, mediante requisição ao controlador. O artigo 18, inciso IX, da LGPD, estabelece expressamente esse direito, e o artigo 15, inciso III, reforça que o término do tratamento pode ocorrer por comunicação do titular, inclusive no exercício da revogação do consentimento. Assim, basta que o titular formalize o pedido junto ao encarregado de dados ou responsável pelo tratamento no condomínio para interromper o uso de seus dados biométricos, resguardando sua privacidade. O controlador deve atender à solicitação, salvo exceções legais específicas.', 'chunks': ['f9e4ad69', '2c784e52'], 'trecho_chave': 'IX - revogação do consentimento, nos termos do § 5º do art. 8º desta Lei.'}";"0.77";"0.97";"0.04";"0.57";"1.00";"1.00";"gpt"
"grafo";"O hospital pode usar meu reconhecimento facial para identificar pacientes frequentes?";"Pode haver ""interesse legítimo"" em identificar pacientes com histórico de comportamento agressivo. Mas e se for usado para identificar ""pacientes de alto custo"" para fins de seleção de risco? Isso configuraria discriminação?";"{'resposta': 'O hospital pode usar reconhecimento facial para identificar pacientes frequentes, desde que obtenha consentimento específico do titular, conforme art. 11 da LGPD. O tratamento de dados biométricos exige finalidade clara e respeito aos direitos do titular, conforme art. 9º da LGPD.', 'resposta_completa': 'O uso de reconhecimento facial pelo hospital para identificar pacientes frequentes envolve o tratamento de dados pessoais sensíveis, especificamente dados biométricos. Segundo o art. 11 da LGPD, esse tratamento só é permitido mediante consentimento específico e destacado do titular para finalidades determinadas, salvo exceções legais. Além disso, o hospital deve garantir transparência, informando de forma clara a finalidade, duração e responsabilidades do tratamento, conforme art. 9º da LGPD. O titular tem direito ao acesso facilitado às informações sobre seus dados e pode revogar o consentimento a qualquer momento. Portanto, o hospital só pode utilizar essa tecnologia se cumprir rigorosamente essas exigências legais.', 'chunks': ['b47f4387', 'ffc54078'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['70', '30']}";"0.93";"0.84";"0.80";"0.45";"1.00";"1.00";"gpt"
"grafo";"Minha foto de perfil do LinkedIn pode ser usada por empresa de recrutamento sem autorização?";"A plataforma pode ter cláusulas nos termos de uso permitindo. Mas a LGPD exige ""base legal"" - o Art. 7º, IV permite para ""exercício de direitos"", mas recrutamento comercial é ""interesse legítimo"" ou precisa de consentimento?";"{'resposta': 'O uso da foto de perfil do LinkedIn por empresa de recrutamento exige consentimento do titular, pois se trata de dado pessoal. O tratamento deve observar princípios como finalidade, necessidade e transparência, conforme art. 6º da LGPD. O consentimento é obrigatório para uso não previsto.', 'resposta_completa': 'A foto de perfil do LinkedIn é considerada dado pessoal, conforme art. 5º da LGPD. O tratamento desses dados por empresa de recrutamento, mesmo para fins de análise ou seleção de candidatos, deve observar os princípios da finalidade, necessidade e transparência (art. 6º). O consentimento do titular é obrigatório para o uso da imagem, salvo se houver outra base legal expressa, o que não foi informado no contexto apresentado. O uso sem consentimento pode ser considerado inadequado e sujeito a sanções. O titular tem direito de acesso, confirmação e revogação do consentimento, além de poder solicitar a eliminação dos dados. O trecho-chave do art. 6º reforça a necessidade de propósitos legítimos, específicos e informados ao titular.', 'chunks': ['9c7da499', 'e9106279'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular, sem possibilidade de tratamento posterior de forma incompatível com essas finalidades'}";"0.75";"0.94";"0.54";"0.66";"1.00";"1.00";"gpt"
"grafo";"O aeroporto pode usar reconhecimento facial para embarque?";"A Resolução ANAC 600/2022 permite como ""facultativo"". A ambiguidade: se é opcional, mas 99% dos passageiros usam por conveniência, o funcionário pode pressionar quem recusa? E se o sistema falhar, quem tem prioridade: quem usou biometria ou fila tradicional?";"{'resposta': 'O uso de reconhecimento facial em aeroportos para embarque é permitido, desde que respeite a LGPD. O tratamento de dados biométricos exige consentimento do titular ou se enquadre em hipóteses legais, como prevenção à fraude e segurança, conforme art. 11, II, g da Lei 13.709/2018.', 'resposta_completa': 'A administração do aeroporto pode utilizar sistemas de reconhecimento facial para identificar passageiros e agilizar o processo de embarque, desde que observe as regras da Lei Geral de Proteção de Dados (LGPD). Dados biométricos são considerados dados pessoais sensíveis (art. 5º, II), cujo tratamento só pode ocorrer mediante consentimento específico do titular ou em hipóteses legais, como a garantia da prevenção à fraude e à segurança do titular nos processos de identificação e autenticação em sistemas eletrônicos (art. 11, II, g). É necessário informar claramente ao passageiro sobre a finalidade, procedimentos e práticas adotadas, além de garantir os direitos do titular previstos na LGPD. O aeroporto deve ainda indicar um encarregado pelo tratamento de dados e manter registros das operações, conforme exigido pela legislação.', 'chunks': ['b47f4387', 'e9106279'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: ... g) garantia da prevenção à fraude e à segurança do titular, nos processos de identificação e autenticação de cadastro em sistemas eletrônicos...'}";"0.87";"0.78";"0.54";"0.44";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que minha biometria seja apagada imediatamente após sair de um evento?";"O Art. 18 da LGPD permite ""eliminação"". Mas se o evento alegar ""legítimo interesse"" em manter registros por 90 dias para ""prevenção a ilícitos criminais""? O prazo é discricionário do controlador.";"{'resposta': 'O titular pode solicitar a eliminação de sua biometria ao controlador após o evento, conforme direito previsto no art. 18 da LGPD. O controlador deve eliminar os dados, salvo exceções legais. Trecho-chave: ""eliminação dos dados pessoais tratados com o consentimento do titular"".', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais, incluindo biometria, o direito de solicitar ao controlador a eliminação desses dados a qualquer momento, especialmente quando tratados com consentimento, conforme art. 18, VI. Após o término do evento, mediante requisição formal, o controlador deve eliminar os dados biométricos, salvo se houver obrigação legal de retenção ou outra exceção prevista no art. 16 da LGPD. O controlador também deve garantir transparência e informar sobre o tratamento e eventual compartilhamento dos dados. Portanto, a solicitação de exclusão imediata é um direito do titular, desde que não haja impedimento legal para a retenção.', 'chunks': ['f9e4ad69', 'e9106279'], 'trecho_chave': '""eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei""', 'percentual': ['80', '20']}";"0.60";"0.93";"0.57";"0.77";"1.00";"1.00";"gpt"
"grafo";"A empresa de plano de saúde pode exigir biometria para acesso ao app?";"Pode argumentar ""tutela da saúde"". Mas a recusa pode implicar negativa de cobertura? O Art. 10 do CDC veda negativa de atendimento, mas app é ""acesso"" ou ""serviço essencial""?";"{'resposta': 'A exigência de biometria para acesso ao aplicativo de plano de saúde é permitida, desde que haja consentimento específico do titular ou se justifique pela prevenção à fraude e segurança do usuário, conforme art. 11, I e II, g, da LGPD. O dado biométrico é sensível e requer proteção.', 'resposta_completa': 'A empresa de plano de saúde pode solicitar biometria para autenticação no aplicativo, pois o dado biométrico é considerado dado pessoal sensível pela LGPD (art. 5º, II). O tratamento desse dado exige consentimento específico e destacado do titular para finalidades específicas (art. 11, I). Alternativamente, a coleta pode ocorrer sem consentimento se for indispensável para garantir a prevenção à fraude e à segurança do titular nos processos de identificação e autenticação em sistemas eletrônicos (art. 11, II, g). Em ambos os casos, a empresa deve adotar medidas de segurança e respeitar os direitos do titular, informando claramente a finalidade e as consequências da recusa.', 'chunks': ['b47f4387', 'e9106279'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas; ... ou g) garantia da prevenção à fraude e à segurança do titular, nos processos de identificação e autenticação de cadastro em sistemas eletrônicos'}";"0.82";"0.86";"0.54";"0.52";"1.00";"1.00";"gpt"
"grafo";"Meu empregador instalou câmera apontada diretamente para minha mesa. Isso é permitido?";"É zona cinzenta. Câmeras no ambiente de trabalho são permitidas para segurança e controle, mas devem respeitar o princípio da necessidade (art. 6º, III). Câmera focada exclusivamente em um funcionário pode configurar monitoramento desproporcional. O TST já decidiu que câmeras em posição degradante ou em locais íntimos são proibidas.";"{'resposta': 'A instalação de câmera direcionada à mesa de trabalho deve respeitar direitos fundamentais de liberdade, intimidade e privacidade do colaborador, conforme previsto na legislação. O tratamento de dados pessoais só é permitido se houver base legal, como legítimo interesse, e não pode ser excessivo ou desproporcional. O trecho-chave é: ""Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.""', 'resposta_completa': 'A instalação de câmeras direcionadas especificamente à mesa de trabalho do colaborador envolve o tratamento de dados pessoais, pois capta imagens diretamente relacionadas a uma pessoa identificável. Segundo a legislação, especialmente as regras 4d9abb51 e 7b6b9e10, é obrigatório garantir ao titular dos dados (no caso, o colaborador) os direitos fundamentais de liberdade, intimidade e privacidade. O monitoramento individualizado só pode ocorrer se houver base legal clara, como legítimo interesse do empregador, mas sempre observando a proporcionalidade e a necessidade da medida. O tratamento de dados pessoais não pode ser excessivo em relação à finalidade pretendida, e o colaborador deve ser informado sobre a existência e finalidade da captação de imagens. Caso o monitoramento seja considerado invasivo ou desproporcional, pode ser questionado judicialmente.', 'chunks': ['4d9abb51', '7b6b9e10'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.', 'percentual': ['60', '40']}";"0.67";"0.84";"0.94";"0.75";"0.50";"1.00";"gpt"
"grafo";"O app de delivery pode exigir acesso à minha localização em tempo real?";"Para entrega, é necessário. Mas depois da entrega? O Art. 9º sugere ""minimização"" - manter apenas o necessário. A ambiguidade: por quanto tempo exatamente? O app pode usar para ""melhorar rotas futuras""?";"{'resposta': 'O aplicativo de delivery pode solicitar acesso à sua localização em tempo real, desde que haja consentimento do titular e observância dos princípios da LGPD, como finalidade, necessidade e transparência. O titular deve ser informado sobre a finalidade e as consequências da negativa.', 'resposta_completa': 'O acesso à localização em tempo real pelo aplicativo de delivery está condicionado ao consentimento do titular dos dados, conforme previsto na LGPD. O controlador deve informar claramente a finalidade do tratamento, garantir que o uso da localização seja limitado ao mínimo necessário para a entrega eficiente e assegurar transparência sobre o tratamento dos dados. O titular tem direito de ser informado sobre a possibilidade de não fornecer o consentimento e as consequências dessa negativa, podendo revogar o consentimento a qualquer momento. O tratamento deve observar os princípios de necessidade, adequação e finalidade, conforme o art. 6º da LGPD, e o controlador deve garantir o livre acesso e a segurança dos dados.', 'chunks': ['9c7da499', 'f9e4ad69'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade... III - necessidade... VI - transparência... Art. 18... VIII - informação sobre a possibilidade de não fornecer consentimento e sobre as consequências da negativa'}";"0.94";"0.94";"0.54";"0.48";"1.00";"1.00";"gpt"
"grafo";"Meu empregador pode monitorar minhas conversas no WhatsApp corporativo?";"Se é conta corporativa, sim. Mas se uso meu número pessoal para comunicação com colegas sobre trabalho? A linha entre ""vida privada"" e ""corporativa"" é ambígua.";"{'resposta': 'O monitoramento de mensagens no WhatsApp corporativo pelo empregador pode ocorrer, desde que respeite os direitos fundamentais de liberdade, intimidade e privacidade do titular dos dados, conforme previsto na LGPD. O tratamento deve ser informado e justificado.', 'resposta_completa': 'O empregador pode monitorar conversas no WhatsApp corporativo, desde que haja respeito aos direitos fundamentais de liberdade, intimidade e privacidade do titular dos dados, conforme o art. 1º da LGPD (Lei 13.709/2018). O monitoramento deve ser realizado com base em políticas internas claras, informando previamente os funcionários sobre a finalidade, procedimentos e limites do tratamento de dados pessoais. O artigo 5º da LGPD define dado pessoal como qualquer informação relacionada à pessoa natural identificada ou identificável, e o tratamento dessas informações deve ser transparente e justificado. O empregador, como controlador, deve garantir que o acesso e auditoria das mensagens estejam alinhados à legislação, evitando excessos e respeitando a privacidade do trabalhador.', 'chunks': ['820509db', 'e9106279'], 'trecho_chave': 'Art. 1º Esta Lei dispõe sobre o tratamento de dados pessoais, inclusive nos meios digitais, por pessoa natural ou por pessoa jurídica de direito público ou privado, com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.'}";"0.80";"0.79";"0.54";"0.53";"1.00";"1.00";"gpt"
"grafo";"A empresa pode exigir senha do meu e-mail pessoal para ""auditoria""?";"Absolutamente não, exceto se houver ordem judicial. Mas a empresa pode exigir acesso a e-mails enviados DE/PARA o domínio corporativo - isso é lícito.";"{'resposta': ""A exigência de senha de e-mail pessoal por empresa para auditoria viola princípios da LGPD, como finalidade, necessidade e segurança, pois o tratamento deve ser limitado ao mínimo necessário e proteger a privacidade do titular. Trecho-chave: 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados'."", 'resposta_completa': 'A empresa não pode exigir a senha do e-mail pessoal do titular para fins de auditoria. Tal exigência afronta os princípios da Lei Geral de Proteção de Dados (LGPD), especialmente os princípios da finalidade, necessidade e segurança, previstos no art. 6º. O tratamento de dados pessoais deve ser limitado ao mínimo necessário para a finalidade pretendida, sendo vedado o acesso a informações excessivas ou desproporcionais, como a senha de e-mail pessoal, que expõe toda a correspondência privada do titular. Além disso, a senha é um dado sensível de segurança, e sua exigência pode configurar acesso não autorizado e violação à privacidade, contrariando o dever de proteção dos dados pessoais. O titular tem direito à proteção de sua privacidade e à limitação do tratamento de seus dados pessoais, conforme a LGPD.', 'chunks': ['9c7da499'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados'}";"0.84";"0.87";"0.43";"0.50";"1.00";"1.00";"gpt"
